Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of vasculature development (GO:1904018)	2/102	0.4539301352160741	0.5792979731137851	0	0	1.3154362416107384	1.0389473025133742	SEMA5A;CHRNA7
GO_Biological_Process_2021	negative regulation of blood coagulation (GO:0030195)	1/40	0.4540014915915701	0.5792979731137851	0	0	1.6860475087899838	1.3313955007605471	ADTRP
GO_Biological_Process_2021	regulation of microtubule polymerization (GO:0031113)	1/40	0.4540014915915701	0.5792979731137851	0	0	1.6860475087899838	1.3313955007605471	NAV3
GO_Biological_Process_2021	regulation of nitric oxide biosynthetic process (GO:0045428)	1/40	0.4540014915915701	0.5792979731137851	0	0	1.6860475087899838	1.3313955007605471	NOS1AP
GO_Biological_Process_2021	positive regulation of catalytic activity (GO:0043085)	1/40	0.4540014915915701	0.5792979731137851	0	0	1.6860475087899838	1.3313955007605471	DAOA
GO_Biological_Process_2021	sulfur compound catabolic process (GO:0044273)	1/40	0.4540014915915701	0.5792979731137851	0	0	1.6860475087899838	1.3313955007605471	NCAN
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen (GO:0002478)	2/103	0.4589320360100498	0.5850782762745922	0	0	1.3023456708086916	1.014336027551061	HLA-F;HLA-DQB2
GO_Biological_Process_2021	acylglycerol metabolic process (GO:0006639)	1/41	0.4622078647119825	0.5872049481253969	0	0	1.6438127090301002	1.2685969495881897	DGKH
GO_Biological_Process_2021	regulation of filopodium assembly (GO:0051489)	1/41	0.4622078647119825	0.5872049481253969	0	0	1.6438127090301002	1.2685969495881897	NLGN1
GO_Biological_Process_2021	regulation of protein dephosphorylation (GO:0035304)	1/41	0.4622078647119825	0.5872049481253969	0	0	1.6438127090301002	1.2685969495881897	CNEP1R1
GO_Biological_Process_2021	endosome organization (GO:0007032)	1/41	0.4622078647119825	0.5872049481253969	0	0	1.6438127090301002	1.2685969495881897	PHETA1
GO_Biological_Process_2021	peptidyl-serine modification (GO:0018209)	3/169	0.4667272994161468	0.5924314373996442	0	0	1.1886333211634417	0.9057506353457808	CAMK2D;LMTK2;VRK2
GO_Biological_Process_2021	protein phosphorylation (GO:0006468)	8/496	0.4678304410865321	0.5933162104404717	0	0	1.0785986975072983	0.8193568038768274	PXK;CAMK2D;RELN;STRADA;ERBB4;LMTK2;STK19;VRK2
GO_Biological_Process_2021	regulation of nervous system development (GO:0051960)	1/42	0.4702913004579676	0.5948879566831954	0	0	1.6036381434048457	1.209789407149968	TENM4
GO_Biological_Process_2021	positive regulation of ATPase activity (GO:0032781)	1/42	0.4702913004579676	0.5948879566831954	0	0	1.6036381434048457	1.209789407149968	RYR2
GO_Biological_Process_2021	skeletal system morphogenesis (GO:0048705)	1/42	0.4702913004579676	0.5948879566831954	0	0	1.6036381434048457	1.209789407149968	DSCAML1
GO_Biological_Process_2021	protein localization to nucleus (GO:0034504)	2/106	0.4737767771907662	0.5987784355326206	0	0	1.264584408879711	0.9446685835821484	POM121L2;CNEP1R1
GO_Biological_Process_2021	regulation of cell-substrate adhesion (GO:0010810)	1/43	0.4782536344465487	0.6018333849495329	0	0	1.565376652333174	1.1546438455211565	PKHD1
GO_Biological_Process_2021	regulation of cytokine production involved in inflammatory response (GO:1900015)	1/43	0.4782536344465487	0.6018333849495329	0	0	1.565376652333174	1.1546438455211565	MACIR
GO_Biological_Process_2021	positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	1/43	0.4782536344465487	0.6018333849495329	0	0	1.565376652333174	1.1546438455211565	HLA-F
GO_Biological_Process_2021	positive regulation of phospholipase C activity (GO:0010863)	1/43	0.4782536344465487	0.6018333849495329	0	0	1.565376652333174	1.1546438455211565	HTR2A
GO_Biological_Process_2021	lipid modification (GO:0030258)	1/43	0.4782536344465487	0.6018333849495329	0	0	1.565376652333174	1.1546438455211565	DGKH
GO_Biological_Process_2021	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	2/108	0.4835360447891577	0.6079571096703609	0	0	1.2405976953273394	0.901454780271398	MAGI2;LEMD2
GO_Biological_Process_2021	regulation of endothelial cell apoptotic process (GO:2000351)	1/44	0.4860966750011802	0.6085580481377244	0	0	1.5288947654973943	1.102864806887978	SEMA5A
GO_Biological_Process_2021	positive regulation of cell-matrix adhesion (GO:0001954)	1/44	0.4860966750011802	0.6085580481377244	0	0	1.5288947654973943	1.102864806887978	CDH13
GO_Biological_Process_2021	intracellular steroid hormone receptor signaling pathway (GO:0030518)	1/44	0.4860966750011802	0.6085580481377244	0	0	1.5288947654973943	1.102864806887978	RBFOX2
GO_Biological_Process_2021	positive regulation of receptor-mediated endocytosis (GO:0048260)	1/44	0.4860966750011802	0.6085580481377244	0	0	1.5288947654973943	1.102864806887978	MAGI2
GO_Biological_Process_2021	positive regulation of stress fiber assembly (GO:0051496)	1/44	0.4860966750011802	0.6085580481377244	0	0	1.5288947654973943	1.102864806887978	CARMIL1
GO_Biological_Process_2021	regulation of protein kinase activity (GO:0045859)	2/110	0.4931829262727506	0.6166446489549163	0	0	1.2174993785732042	0.8606200273084079	RELN;PLCE1
GO_Biological_Process_2021	regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893)	1/45	0.4938222034751897	0.6166446489549163	0	0	1.494071146245059	1.0541863287749955	NFIB
GO_Biological_Process_2021	zymogen activation (GO:0031638)	1/45	0.4938222034751897	0.6166446489549163	0	0	1.494071146245059	1.0541863287749955	GRIN2A
GO_Biological_Process_2021	regulation of Wnt signaling pathway (GO:0030111)	2/111	0.49796359639345	0.6212850677462258	0	0	1.2062680869404594	0.8410442527174558	DCDC2;DISC1
GO_Biological_Process_2021	negative regulation of tumor necrosis factor production (GO:0032720)	1/46	0.5014319747907711	0.6224232074505661	0	0	1.460795243403939	1.0083684398735315	CHRNA7
GO_Biological_Process_2021	erythrocyte differentiation (GO:0030218)	1/46	0.5014319747907711	0.6224232074505661	0	0	1.460795243403939	1.0083684398735315	SH2B3
GO_Biological_Process_2021	interleukin-12-mediated signaling pathway (GO:0035722)	1/46	0.5014319747907711	0.6224232074505661	0	0	1.460795243403939	1.0083684398735315	PLCB1
GO_Biological_Process_2021	positive regulation of smooth muscle cell proliferation (GO:0048661)	1/46	0.5014319747907711	0.6224232074505661	0	0	1.460795243403939	1.0083684398735315	CDH13
GO_Biological_Process_2021	posttranscriptional regulation of gene expression (GO:0010608)	1/46	0.5014319747907711	0.6224232074505661	0	0	1.460795243403939	1.0083684398735315	GRM5
GO_Biological_Process_2021	vesicle organization (GO:0016050)	1/46	0.5014319747907711	0.6224232074505661	0	0	1.460795243403939	1.0083684398735315	PHETA1
GO_Biological_Process_2021	protein-containing complex subunit organization (GO:0043933)	2/112	0.5027154463850704	0.6229578177850618	0	0	1.1952410006101282	0.8220042669692806	MAGI1;RIMS1
GO_Biological_Process_2021	regulation of cytoskeleton organization (GO:0051493)	2/112	0.5027154463850704	0.6229578177850618	0	0	1.1952410006101282	0.8220042669692806	PLXNB1;SMIM22
GO_Biological_Process_2021	embryonic heart tube morphogenesis (GO:0003143)	1/47	0.5089277175902275	0.6289243305821393	0	0	1.4289661189472154	0.9651941378726128	RYR2
GO_Biological_Process_2021	epidermal growth factor receptor signaling pathway (GO:0007173)	1/47	0.5089277175902275	0.6289243305821393	0	0	1.4289661189472154	0.9651941378726128	PLCE1
GO_Biological_Process_2021	epithelial to mesenchymal transition (GO:0001837)	1/47	0.5089277175902275	0.6289243305821393	0	0	1.4289661189472154	0.9651941378726128	NOTCH4
GO_Biological_Process_2021	cilium assembly (GO:0060271)	5/314	0.5092522129217459	0.6289243305821393	0	0	1.0636278865668367	0.717748732086873	PKHD1;MACIR;EXOC4;DCDC2;DISC1
GO_Biological_Process_2021	negative regulation of cytokine production (GO:0001818)	3/182	0.5158362550167797	0.6317676451543237	0	0	1.101574403250381	0.7292046902741262	MACIR;NAV3;HOMER3
GO_Biological_Process_2021	negative regulation of MAP kinase activity (GO:0043407)	1/48	0.5163111350542522	0.6317676451543237	0	0	1.3984914253184373	0.9244667715907776	SH2B3
GO_Biological_Process_2021	negative regulation of mitotic cell cycle (GO:0045930)	1/48	0.5163111350542522	0.6317676451543237	0	0	1.3984914253184373	0.9244667715907776	BRINP1
GO_Biological_Process_2021	cellular response to interleukin-12 (GO:0071349)	1/48	0.5163111350542522	0.6317676451543237	0	0	1.3984914253184373	0.9244667715907776	PLCB1
GO_Biological_Process_2021	negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	1/48	0.5163111350542522	0.6317676451543237	0	0	1.3984914253184373	0.9244667715907776	CHRNA7
GO_Biological_Process_2021	nucleus organization (GO:0006997)	1/48	0.5163111350542522	0.6317676451543237	0	0	1.3984914253184373	0.9244667715907776	LEMD2
GO_Biological_Process_2021	phosphatidic acid biosynthetic process (GO:0006654)	1/48	0.5163111350542522	0.6317676451543237	0	0	1.3984914253184373	0.9244667715907776	DGKH
GO_Biological_Process_2021	regulation of protein metabolic process (GO:0051246)	1/48	0.5163111350542522	0.6317676451543237	0	0	1.3984914253184373	0.9244667715907776	CHRNA7
GO_Biological_Process_2021	positive regulation of blood vessel endothelial cell migration (GO:0043536)	1/48	0.5163111350542522	0.6317676451543237	0	0	1.3984914253184373	0.9244667715907776	JCAD
GO_Biological_Process_2021	positive regulation of endocytosis (GO:0045807)	1/48	0.5163111350542522	0.6317676451543237	0	0	1.3984914253184373	0.9244667715907776	NLGN1
GO_Biological_Process_2021	myelination (GO:0042552)	1/48	0.5163111350542522	0.6317676451543237	0	0	1.3984914253184373	0.9244667715907776	NFASC
GO_Biological_Process_2021	positive regulation of angiogenesis (GO:0045766)	2/116	0.5214305713745552	0.6369326268852418	0	0	1.1530672318379842	0.7508533352574425	SEMA5A;CHRNA7
GO_Biological_Process_2021	regulation of cellular localization (GO:0060341)	1/49	0.5235839047838299	0.6369326268852418	0	0	1.3692865105908585	0.8860077703560335	CAMK2D
GO_Biological_Process_2021	regulation of cellular protein metabolic process (GO:0032268)	1/49	0.5235839047838299	0.6369326268852418	0	0	1.3692865105908585	0.8860077703560335	GRM5
GO_Biological_Process_2021	cellular defense response (GO:0006968)	1/49	0.5235839047838299	0.6369326268852418	0	0	1.3692865105908585	0.8860077703560335	DCDC2
GO_Biological_Process_2021	positive regulation of actin filament polymerization (GO:0030838)	1/49	0.5235839047838299	0.6369326268852418	0	0	1.3692865105908585	0.8860077703560335	CARMIL1
GO_Biological_Process_2021	regulation of smooth muscle cell proliferation (GO:0048660)	1/49	0.5235839047838299	0.6369326268852418	0	0	1.3692865105908585	0.8860077703560335	CDH13
GO_Biological_Process_2021	mitotic cytokinesis (GO:0000281)	1/49	0.5235839047838299	0.6369326268852418	0	0	1.3692865105908585	0.8860077703560335	ANK3
GO_Biological_Process_2021	endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888)	3/185	0.526825655889497	0.6403429977159361	0	0	1.083250083250083	0.694239389209995	GRIA1;SEC16B;ANK3
GO_Biological_Process_2021	adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	2/118	0.5306102628919752	0.6435040329687388	0	0	1.1330710483684332	0.7180582776098782	ADGRB3;DRD1
GO_Biological_Process_2021	phosphatidic acid metabolic process (GO:0046473)	1/50	0.5307476794848257	0.6435040329687388	0	0	1.341273633199099	0.8496546643160489	DGKH
GO_Biological_Process_2021	iron ion transport (GO:0006826)	1/50	0.5307476794848257	0.6435040329687388	0	0	1.341273633199099	0.8496546643160489	LMTK2
GO_Biological_Process_2021	blood circulation (GO:0008015)	1/51	0.5378040872105058	0.6461609962290699	0	0	1.31438127090301	0.8152593564382948	SGCZ
GO_Biological_Process_2021	regulation of interleukin-12 production (GO:0032655)	1/51	0.5378040872105058	0.6461609962290699	0	0	1.31438127090301	0.8152593564382948	PLCB1
GO_Biological_Process_2021	regulation of protein modification process (GO:0031399)	1/51	0.5378040872105058	0.6461609962290699	0	0	1.31438127090301	0.8152593564382948	GRM5
GO_Biological_Process_2021	positive regulation of actin filament bundle assembly (GO:0032233)	1/51	0.5378040872105058	0.6461609962290699	0	0	1.31438127090301	0.8152593564382948	CARMIL1
GO_Biological_Process_2021	regulation of smoothened signaling pathway (GO:0008589)	1/51	0.5378040872105058	0.6461609962290699	0	0	1.31438127090301	0.8152593564382948	DCDC2
GO_Biological_Process_2021	regulation of substrate adhesion-dependent cell spreading (GO:1900024)	1/51	0.5378040872105058	0.6461609962290699	0	0	1.31438127090301	0.8152593564382948	CARMIL1
GO_Biological_Process_2021	gonad development (GO:0008406)	1/51	0.5378040872105058	0.6461609962290699	0	0	1.31438127090301	0.8152593564382948	CCDC182
GO_Biological_Process_2021	sensory perception (GO:0007600)	1/51	0.5378040872105058	0.6461609962290699	0	0	1.31438127090301	0.8152593564382948	CHRNA7
GO_Biological_Process_2021	mesenchymal cell differentiation (GO:0048762)	1/51	0.5378040872105058	0.6461609962290699	0	0	1.31438127090301	0.8152593564382948	NOTCH4
GO_Biological_Process_2021	mitotic nuclear membrane organization (GO:0101024)	1/51	0.5378040872105058	0.6461609962290699	0	0	1.31438127090301	0.8152593564382948	LEMD2
GO_Biological_Process_2021	mitotic nuclear membrane reassembly (GO:0007084)	1/51	0.5378040872105058	0.6461609962290699	0	0	1.31438127090301	0.8152593564382948	LEMD2
GO_Biological_Process_2021	positive regulation of cell differentiation (GO:0045597)	4/258	0.5431806650382953	0.6512984150279852	0	0	1.0345818259204087	0.6314190461508565	BRINP1;NRCAM;CTNNA2;PLCB1
GO_Biological_Process_2021	protein homooligomerization (GO:0051260)	2/121	0.5441540897112604	0.6512984150279852	0	0	1.104337036828154	0.6720142868751644	MPP2;VSTM5
GO_Biological_Process_2021	negative regulation of BMP signaling pathway (GO:0030514)	1/52	0.5447547318030103	0.6512984150279852	0	0	1.2885435110499048	0.7826866085510852	LEMD2
GO_Biological_Process_2021	endocytic recycling (GO:0032456)	1/52	0.5447547318030103	0.6512984150279852	0	0	1.2885435110499048	0.7826866085510852	LMTK2
GO_Biological_Process_2021	positive regulation of protein localization to cell periphery (GO:1904377)	1/52	0.5447547318030103	0.6512984150279852	0	0	1.2885435110499048	0.7826866085510852	DLG1
GO_Biological_Process_2021	positive regulation of protein localization to plasma membrane (GO:1903078)	1/52	0.5447547318030103	0.6512984150279852	0	0	1.2885435110499048	0.7826866085510852	DLG1
GO_Biological_Process_2021	negative regulation of nucleic acid-templated transcription (GO:1903507)	7/464	0.5470751700241476	0.6535378768644968	0	0	1.005974563296764	0.606772735403574	RBFOX2;SPINDOC;ZBTB38;NRG1;RORB;PLCB1;SAMD13
GO_Biological_Process_2021	bicellular tight junction assembly (GO:0070830)	1/53	0.551601193393437	0.6573322541173013	0	0	1.26369951119115	0.7518127117170107	DLG1
GO_Biological_Process_2021	regulation of DNA replication (GO:0006275)	1/53	0.551601193393437	0.6573322541173013	0	0	1.26369951119115	0.7518127117170107	ZBTB38
GO_Biological_Process_2021	heart morphogenesis (GO:0003007)	1/53	0.551601193393437	0.6573322541173013	0	0	1.26369951119115	0.7518127117170107	RYR2
GO_Biological_Process_2021	cellular response to organic substance (GO:0071310)	2/123	0.5530314361033981	0.6584995339421881	0	0	1.0859725997004823	0.6432654794935282	ROBO2;AKAP6
GO_Biological_Process_2021	nuclear membrane reassembly (GO:0031468)	1/54	0.5583450282543575	0.6632049481948101	0	0	1.2397930207610273	0.7225243170955516	LEMD2
GO_Biological_Process_2021	cytoplasmic microtubule organization (GO:0031122)	1/54	0.5583450282543575	0.6632049481948101	0	0	1.2397930207610273	0.7225243170955516	DLG1
GO_Biological_Process_2021	striated muscle contraction (GO:0006941)	1/54	0.5583450282543575	0.6632049481948101	0	0	1.2397930207610273	0.7225243170955516	RYR2
GO_Biological_Process_2021	regulation of phosphorylation (GO:0042325)	2/125	0.5617863805833877	0.6662093360652025	0	0	1.0682053800403777	0.6159631213847407	GRM5;DSCAM
GO_Biological_Process_2021	platelet degranulation (GO:0002576)	2/125	0.5617863805833877	0.6662093360652025	0	0	1.0682053800403777	0.6159631213847407	ITIH3;PCDH7
GO_Biological_Process_2021	regulation of cardiac conduction (GO:1903779)	1/55	0.5649877697794934	0.6694623938749715	0	0	1.2167719559023906	0.6947174016297527	RYR2
GO_Biological_Process_2021	negative regulation of cell growth (GO:0030308)	2/126	0.566117757804817	0.6702577343215864	0	0	1.0595366962546005	0.6028267618113261	DCC;KIAA0319
GO_Biological_Process_2021	intracellular protein transport (GO:0006886)	5/336	0.5693885748024458	0.6735843787743914	0	0	0.9918070561728712	0.5585779678571825	POM121L2;NLGN1;STRADA;HOMER3;AKAP6
GO_Biological_Process_2021	protein-containing complex assembly (GO:0065003)	4/267	0.5702962312636479	0.673935985794245	0	0	0.9987154454835064	0.5608779442011158	MAGI1;GRIA1;RIMS1;SEC16B
GO_Biological_Process_2021	chemokine-mediated signaling pathway (GO:0070098)	1/56	0.571530928404565	0.673935985794245	0	0	1.1945880206749773	0.6682963553801591	SH2B3
GO_Biological_Process_2021	Rho protein signal transduction (GO:0007266)	1/56	0.571530928404565	0.673935985794245	0	0	1.1945880206749773	0.6682963553801591	CDH13
GO_Biological_Process_2021	tight junction assembly (GO:0120192)	1/56	0.571530928404565	0.673935985794245	0	0	1.1945880206749773	0.6682963553801591	DLG1
GO_Biological_Process_2021	positive regulation of canonical Wnt signaling pathway (GO:0090263)	2/130	0.5831346262797302	0.6868044947111493	0	0	1.02621644295302	0.5534767023484415	SEMA5A;GPC5
GO_Biological_Process_2021	eye development (GO:0001654)	1/58	0.5843244263695815	0.6868044947111493	0	0	1.15255530129672	0.6192667253062138	CACNA1C
GO_Biological_Process_2021	positive regulation of mitotic cell cycle phase transition (GO:1901992)	1/58	0.5843244263695815	0.6868044947111493	0	0	1.15255530129672	0.6192667253062138	PLCB1
GO_Biological_Process_2021	membrane lipid biosynthetic process (GO:0046467)	1/58	0.5843244263695815	0.6868044947111493	0	0	1.15255530129672	0.6192667253062138	PRKD3
GO_Biological_Process_2021	phospholipid transport (GO:0015914)	1/59	0.5905776755763663	0.6930393445920251	0	0	1.1326259946949602	0.5965021351453189	SLC66A2
GO_Biological_Process_2021	positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	1/59	0.5905776755763663	0.6930393445920251	0	0	1.1326259946949602	0.5965021351453189	ERBB4
GO_Biological_Process_2021	RNA metabolic process (GO:0016070)	2/133	0.5955721839645514	0.6983394548733624	0	0	1.0025616066396843	0.5195601900859066	RBFOX2;NOVA1
GO_Biological_Process_2021	apical junction assembly (GO:0043297)	1/60	0.5967371619202828	0.6985841294595618	0	0	1.1133722578085143	0.5748101896255327	DLG1
GO_Biological_Process_2021	cellular response to chemokine (GO:1990869)	1/60	0.5967371619202828	0.6985841294595618	0	0	1.1133722578085143	0.5748101896255327	SH2B3
GO_Biological_Process_2021	regulation of endocytosis (GO:0030100)	1/61	0.6028042868087103	0.7039944548581342	0	0	1.0947603121516165	0.5541268362844779	CDH13
GO_Biological_Process_2021	negative regulation of response to stimulus (GO:0048585)	1/61	0.6028042868087103	0.7039944548581342	0	0	1.0947603121516165	0.5541268362844779	SH2B3
GO_Biological_Process_2021	O-glycan processing (GO:0016266)	1/61	0.6028042868087103	0.7039944548581342	0	0	1.0947603121516165	0.5541268362844779	MUC21
GO_Biological_Process_2021	organic substance transport (GO:0071702)	2/136	0.6077306384035926	0.7091808807569081	0	0	0.9799659421015728	0.4880460920066718	LRP1B;SLC6A4
GO_Biological_Process_2021	organelle assembly (GO:0070925)	6/425	0.6162839256865705	0.7185880410439581	0	0	0.9391164580390629	0.4545769768372277	PKHD1;MACIR;EXOC4;DCDC2;DISC1;SMIM22
GO_Biological_Process_2021	protein secretion (GO:0009306)	1/64	0.6204651939509158	0.7217353888234777	0	0	1.042469607686999	0.4975559088465634	RIMS2
GO_Biological_Process_2021	regulation of cilium assembly (GO:1902017)	1/64	0.6204651939509158	0.7217353888234777	0	0	1.042469607686999	0.4975559088465634	DCDC2
GO_Biological_Process_2021	plasma membrane organization (GO:0007009)	1/64	0.6204651939509158	0.7217353888234777	0	0	1.042469607686999	0.4975559088465634	ANK3
GO_Biological_Process_2021	transcription initiation from RNA polymerase II promoter (GO:0006367)	2/140	0.6235082126740269	0.7246980896712437	0	0	0.9513665985799048	0.4494192470253352	NOTCH4;RORB
GO_Biological_Process_2021	positive regulation of GTPase activity (GO:0043547)	3/214	0.6254257829980996	0.7260665290850972	0	0	0.9329790798985113	0.4378681753569866	PLXNB1;RGS8;RGS7
GO_Biological_Process_2021	cellular response to type I interferon (GO:0071357)	1/65	0.6261764727222603	0.7260665290850972	0	0	1.0261287625418059	0.4803545181154248	HLA-F
GO_Biological_Process_2021	type I interferon signaling pathway (GO:0060337)	1/65	0.6261764727222603	0.7260665290850972	0	0	1.0261287625418059	0.4803545181154248	HLA-F
GO_Biological_Process_2021	regulation of small GTPase mediated signal transduction (GO:0051056)	2/141	0.6273753454089808	0.7268797618100881	0	0	0.94447395104051	0.4403234655875538	RELN;PLCE1
GO_Biological_Process_2021	Ras protein signal transduction (GO:0007265)	2/142	0.6312116566234903	0.7296939545210521	0	0	0.9376797698945348	0.4314396292341183	PLCE1;CDH13
GO_Biological_Process_2021	embryonic organ development (GO:0048568)	1/66	0.6318020893012533	0.7296939545210521	0	0	1.0102907126318497	0.4639043637138032	SH2B3
GO_Biological_Process_2021	regulation of protein localization (GO:0032880)	1/66	0.6318020893012533	0.7296939545210521	0	0	1.0102907126318497	0.4639043637138032	DLG1
GO_Biological_Process_2021	positive regulation of cell death (GO:0010942)	1/66	0.6318020893012533	0.7296939545210521	0	0	1.0102907126318497	0.4639043637138032	GRIN2B
GO_Biological_Process_2021	nitrogen compound transport (GO:0071705)	2/143	0.6350171975695091	0.7328279033562819	0	0	0.9309819601123328	0.4227618850596747	LRP1B;SLC6A4
GO_Biological_Process_2021	regulation of epidermal growth factor receptor signaling pathway (GO:0042058)	1/67	0.6373433243791906	0.7343522057712913	0	0	0.9949326036282558	0.44816420536557977	CDH13
GO_Biological_Process_2021	vascular endothelial growth factor receptor signaling pathway (GO:0048010)	1/67	0.6373433243791906	0.7343522057712913	0	0	0.9949326036282558	0.44816420536557977	NRP2
GO_Biological_Process_2021	cell chemotaxis (GO:0060326)	1/69	0.6481776772177851	0.7456595168623497	0	0	0.9655715128860908	0.418662564548756	SEMA5A
GO_Biological_Process_2021	positive regulation of MAP kinase activity (GO:0043406)	1/69	0.6481776772177851	0.7456595168623497	0	0	0.9655715128860908	0.418662564548756	ROBO1
GO_Biological_Process_2021	neutrophil chemotaxis (GO:0030593)	1/70	0.6534732618701546	0.7483451665414823	0	0	0.95152925209636	0.40483160482953373	PDE4B
GO_Biological_Process_2021	regulation of plasma membrane bounded cell projection assembly (GO:0120032)	1/70	0.6534732618701546	0.7483451665414823	0	0	0.95152925209636	0.40483160482953373	DCDC2
GO_Biological_Process_2021	fatty acid catabolic process (GO:0009062)	1/70	0.6534732618701546	0.7483451665414823	0	0	0.95152925209636	0.40483160482953373	ADTRP
GO_Biological_Process_2021	kidney development (GO:0001822)	1/70	0.6534732618701546	0.7483451665414823	0	0	0.95152925209636	0.40483160482953373	ROBO2
GO_Biological_Process_2021	wound healing (GO:0042060)	1/70	0.6534732618701546	0.7483451665414823	0	0	0.95152925209636	0.40483160482953373	NRG1
GO_Biological_Process_2021	positive regulation of intracellular protein transport (GO:0090316)	2/148	0.6535855116406101	0.7483451665414823	0	0	0.898869173485336	0.3822727923733359	SEC16B;ANK3
GO_Biological_Process_2021	protein tetramerization (GO:0051262)	1/71	0.6586893993515058	0.7524200253733776	0	0	0.9378881987577641	0.391571302420061	GRIN2B
GO_Biological_Process_2021	nucleic acid metabolic process (GO:0090304)	1/71	0.6586893993515058	0.7524200253733776	0	0	0.9378881987577641	0.391571302420061	RBFOX2
GO_Biological_Process_2021	regulation of TOR signaling (GO:0032006)	1/71	0.6586893993515058	0.7524200253733776	0	0	0.9378881987577641	0.391571302420061	PKHD1
GO_Biological_Process_2021	negative regulation of supramolecular fiber organization (GO:1902904)	1/72	0.6638272776471037	0.7559249046316591	0	0	0.9246314004427906	0.3788522633082783	NAV3
GO_Biological_Process_2021	cytoskeleton-dependent cytokinesis (GO:0061640)	1/72	0.6638272776471037	0.7559249046316591	0	0	0.9246314004427906	0.3788522633082783	ANK3
GO_Biological_Process_2021	extrinsic apoptotic signaling pathway (GO:0097191)	1/72	0.6638272776471037	0.7559249046316591	0	0	0.9246314004427906	0.3788522633082783	DCC
GO_Biological_Process_2021	positive regulation of secretion by cell (GO:1903532)	1/72	0.6638272776471037	0.7559249046316591	0	0	0.9246314004427906	0.3788522633082783	CADPS
GO_Biological_Process_2021	actin filament organization (GO:0007015)	2/152	0.6678934025734623	0.7569678280414416	0	0	0.8747203579418344	0.35306048726968553	CARMIL1;DLG1
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	1/73	0.6688880670783717	0.7569678280414416	0	0	0.9117428465254552	0.36664694320808056	HLA-F
GO_Biological_Process_2021	regulation of actin filament polymerization (GO:0030833)	1/73	0.6688880670783717	0.7569678280414416	0	0	0.9117428465254552	0.36664694320808056	CARMIL1
GO_Biological_Process_2021	regulation of actin filament-based process (GO:0032970)	1/73	0.6688880670783717	0.7569678280414416	0	0	0.9117428465254552	0.36664694320808056	SMIM22
GO_Biological_Process_2021	endoplasmic reticulum organization (GO:0007029)	1/73	0.6688880670783717	0.7569678280414416	0	0	0.9117428465254552	0.36664694320808056	SEC16B
GO_Biological_Process_2021	regulation of Rho protein signal transduction (GO:0035023)	1/73	0.6688880670783717	0.7569678280414416	0	0	0.9117428465254552	0.36664694320808056	ROBO1
GO_Biological_Process_2021	granulocyte chemotaxis (GO:0071621)	1/73	0.6688880670783717	0.7569678280414416	0	0	0.9117428465254552	0.36664694320808056	PDE4B
GO_Biological_Process_2021	positive regulation of JNK cascade (GO:0046330)	1/73	0.6688880670783717	0.7569678280414416	0	0	0.9117428465254552	0.36664694320808056	PLCB1
GO_Biological_Process_2021	negative regulation of transcription, DNA-templated (GO:0045892)	13/948	0.6695957054450448	0.7571821406000079	0	0	0.9090722763606552	0.3646117753444821	RBFOX2;SPINDOC;MYT1L;NOTCH4;ZBTB38;NRG1;RORB;DLG1;CUX2;ZNF608;ZNF536;PLCB1;SAMD13
GO_Biological_Process_2021	regulation of cytokine-mediated signaling pathway (GO:0001959)	1/74	0.6738729203832651	0.7596669264505789	0	0	0.8992074036743483	0.354929509491868	VRK2
GO_Biological_Process_2021	negative regulation of protein binding (GO:0032091)	1/74	0.6738729203832651	0.7596669264505789	0	0	0.8992074036743483	0.354929509491868	DISC1
GO_Biological_Process_2021	regulation of stress fiber assembly (GO:0051492)	1/74	0.6738729203832651	0.7596669264505789	0	0	0.8992074036743483	0.354929509491868	CARMIL1
GO_Biological_Process_2021	sphingolipid biosynthetic process (GO:0030148)	1/74	0.6738729203832651	0.7596669264505789	0	0	0.8992074036743483	0.354929509491868	PRKD3
GO_Biological_Process_2021	negative regulation of cell population proliferation (GO:0008285)	5/379	0.6748313789891913	0.7601608671574469	0	0	0.8758270642617602	0.3444561528060102	ERBB4;MAGI2;CDH13;PLXNB1;SH2B3
GO_Biological_Process_2021	fibroblast growth factor receptor signaling pathway (GO:0008543)	1/75	0.6787829732730983	0.7640230538921392	0	0	0.8870107565759741	0.3436757144484228	RBFOX2
GO_Biological_Process_2021	regulation of cell differentiation (GO:0045595)	2/156	0.6817215585466616	0.7659262747910316	0	0	0.8518260263226706	0.3263634926916261	NLGN1;NOTCH4
